FID,Water,BH,Shape_Leng,Frequency,slope,Buildng,NDVI,Winding,Sport,Life,Education,Finance,Traffic,Public,Scenery,Food,POI,SVI,GVI,VW,VEI,light,POIden,OrigLen,BH_1,FREQUENC_1,SUM_C_INTR,SUM_C_BUIL,SUM_C_NDVI,SUM_C_POI,SUM_C_WIND,SUM_C_SLOP,SUM_C_WATE,SUM_C_SVI,SUM_C_GVI,SUM_C_VW,SUM_C_LIGH,SUM_C_POID,Score,startX,startY,endX,endY,Total,dij_W1,distance,score_ori,dis_ori,toatl_ori1,toatl_ori2
6062,86.07644207,6063,26.69023113,8,3.967929011,10434.47493,55.53214846,2,2,2,0,0,4,1,0,1,2.121928095,0.10308248,0.182112017,0.42568708,0.802591453,50496,5771364.708,26.69023113,6063,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.280101623,120.1632151,30.3146892,120.1632182,30.3148972,3.912039305,7.719898377,1.192657959,39.25286793,26.69023113,87.54667045,1047.668118
6063,144.4017351,6064,30.07761684,8,3.902309316,9872.064538,55.90180175,3,2,6,1,0,6,1,0,5,2.267117876,0.113613747,0.158574182,0.369829095,0.803449894,54987,5873578.639,30.07761684,6064,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.121100708,120.1638361,30.3146919,120.1635677,30.3146836,3.798763873,7.878899292,1.217123133,33.56323877,30.07761684,93.87527121,1009.502236
6064,64.94803248,6065,25.30303851,12,3.126485651,11109.50921,154.1162791,4,1,2,0,0,13,0,0,0,0.868392729,0.091816622,0.435824867,0.136613862,0.711535182,39805.4,4001510.338,25.30303851,6065,1,16.20257039,-0.000356816,0.07991061,7.325038368,-0.784768502,-2.36632776,-0.001796136,-21.07675197,-27.42206721,4.74473693,1.60E-06,-2.83E-07,2.349581736,120.1759493,30.3145088,120.1758995,30.314693,2.778707111,8.650418264,1.182639049,5.955492882,25.3030385,59.45155712,150.6920657
6065,80.28481867,6066,56.61304112,12,3.218453872,11711.18343,155.9453036,6,1,3,0,0,10,0,0,0,1.094914318,0.091498262,0.435941796,0.141066192,0.709967298,39805.4,3920681.96,56.61304112,6066,1,16.20257039,-0.000356816,0.07991061,7.325038368,-0.784768502,-2.36632776,-0.001796136,-21.07675197,-27.42206721,4.74473693,1.60E-06,-2.83E-07,2.344649788,120.1756219,30.3147029,120.1759493,30.3145088,3.30308054,8.655350212,1.408773522,5.779009895,56.61304112,132.7377549,327.1673248
6066,130.3481669,6067,8.630291345,8,4.047787606,9502.053366,56.05660208,2,2,4,1,0,5,1,0,3,2.352217001,0.106910451,0.162290313,0.387685669,0.804339041,54987,5811624.397,8.630291345,6067,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.243241151,120.163612,30.3147388,120.1635677,30.3146836,3.445039538,7.756758849,1.062221209,37.93386664,8.630291344,27.99011603,327.3803209
6067,146.1083806,6068,8.801648027,8,3.890899963,9356.845487,56.51218363,2,2,6,1,0,6,1,0,5,2.267117876,0.113130318,0.146707258,0.354141148,0.804762004,54987,5742877.724,8.801648027,6068,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.236610863,120.1637784,30.3147388,120.1638361,30.3146919,3.442002375,7.763389137,1.063458822,37.69661087,8.801648029,28.48750962,331.7923008
6068,295.9195187,6069,42.34347546,4,3.747760583,10956.74415,52.20321932,2,1,2,1,0,3,0,0,0,1.842370993,0.131422933,0.250109018,0.462382147,0.784660703,48815.4,6563779.013,42.34347546,6069,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.231883475,120.16215,30.3147621,120.1621362,30.3144323,4.219910669,7.768116525,1.305712505,37.52744781,42.34347546,136.8491786,1589.042565
6069,192.5895646,6070,14.58462789,8,4.511267227,7231.205827,36.17382059,2,0,1,0,1,0,0,0,0,1,0.223675373,0.244426033,0.123515316,0.763219442,90947.5,3316078.04,14.58462789,6070,1,6.16535792,-0.0004315,0.314025914,7.351595491,-3.381836437,-1.664574303,-0.018439794,147.8463992,28.59223931,4.877375664,-0.000139987,-1.13E-06,2.968831614,120.1668619,30.3147813,120.1667309,30.3147831,3.28122995,8.031168386,1.105226021,28.11449853,14.58462789,43.29930436,410.0394994
6070,174.7505894,6071,26.70895616,8,4.46050865,7802.814886,35.81556503,2,0,1,0,1,0,0,0,0,1,0.221137654,0.240452705,0.118486021,0.764690274,102810.25,3552565.935,26.70895616,6071,1,6.16535792,-0.0004315,0.314025914,7.351595491,-3.381836437,-1.664574303,-0.018439794,147.8463992,28.59223931,4.877375664,-0.000139987,-1.13E-06,2.902128885,120.1667309,30.3147831,120.166491,30.3147864,3.461639596,8.097871115,1.192793199,25.72763306,26.70895616,77.51283316,687.1582235
6071,152.7081049,6072,24.31514819,8,4.375317233,8168.892701,36.71444845,2,0,1,0,1,0,0,0,0,1,0.21685603,0.235060875,0.11363506,0.766306678,102810.25,3802277.124,24.31514819,6072,1,6.16535792,-0.0004315,0.314025914,7.351595491,-3.381836437,-1.664574303,-0.018439794,147.8463992,28.59223931,4.877375664,-0.000139987,-1.13E-06,2.890380402,120.166491,30.3147864,120.1662726,30.3147894,3.397653942,8.109619598,1.175504075,25.30722977,24.31514819,70.2800278,615.3490421
6072,24.77081132,6073,14.74439788,4,6.946805187,4003.84651,132.9043175,2,0,0,0,0,0,0,0,0,0,0.218287681,0.361312304,0.236772953,0.71801995,40009,192367.0876,14.74439788,6073,1,5.347926683,-0.000285614,0.111459327,7.323069759,-0.014758137,-2.809248872,0.008446881,8.351360986,-20.09324882,4.730832774,6.51E-06,-1.06E-08,2.060855063,120.1839169,30.3147947,120.1840492,30.3148002,2.28008872,8.939144937,1.106379949,-4.376194247,14.74439788,30.38606702,-64.52434918
6073,22.17579111,6074,8.737764233,4,7.045161844,3850.789258,132.5423082,2,0,0,0,0,0,0,0,0,0,0.207940662,0.378151557,0.239748324,0.714859808,36875,203235.8311,8.737764233,6074,1,5.347926683,-0.000285614,0.111459327,7.323069759,-0.014758137,-2.809248872,0.008446881,8.351360986,-20.09324882,4.730832774,6.51E-06,-1.06E-08,2.040564504,120.1838385,30.3147914,120.1839169,30.3147947,2.169114814,8.959435496,1.062997425,-5.102264006,8.737764235,17.82997154,-44.58237995
6074,98.34760095,6075,21.38093311,12,3.879425917,14394.31298,73.38477783,2,1,3,1,0,2,0,1,7,2.146465799,0.118839498,0.204065152,0.366206185,0.727386159,47253.6,3552721.362,21.38093311,6075,1,19.72313159,-0.000398363,0.069239413,7.328730147,-1.39552915,-2.001533805,-0.014579649,19.79073571,-30.50114713,4.762554715,-7.81E-06,-7.31E-07,2.678288156,120.1713518,30.314795,120.1713686,30.314629,3.09157988,8.321711844,1.154311896,17.71780027,21.38093311,57.26429991,378.8231024
6075,228.9142596,6076,29.61480639,8,3.158736316,9697.873797,42.47767857,8,1,5,1,0,4,1,0,4,2.27439747,0.166984639,0.136504879,0.234998086,0.793941959,76809.25,5413305.304,29.61480639,6076,1,6.16535792,-0.0004315,0.314025914,7.351595491,-3.381836437,-1.664574303,-0.018439794,147.8463992,28.59223931,4.877375664,-0.000139987,-1.13E-06,2.417204401,120.1646477,30.3148209,120.1646477,30.3148209,2.933955602,8.582795599,1.213780514,8.375276985,29.61480638,71.58504032,248.0322063
6076,111.7059599,6077,10.45251581,8,3.98151156,9910.667482,55.76810787,2,2,4,1,0,5,1,0,3,2.352217001,0.107280394,0.161965465,0.378094571,0.80514442,54987,5481382.705,10.45251581,6077,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.279417518,120.1635576,30.314899,120.163612,30.3148326,3.526626924,7.720582482,1.075382108,39.2283882,10.45251581,34.27816345,410.0353479
6077,124.225291,6078,18.52733698,8,3.897122016,9610.901537,56.71986275,2,2,5,1,0,5,1,0,3,2.324276462,0.111428227,0.156776132,0.363805167,0.804617327,54987,5473052.417,18.52733698,6078,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.297816389,120.163612,30.3148326,120.1637784,30.3148297,3.738740978,7.702183611,1.133701982,39.88676651,18.52733698,61.09975554,738.9955642
6078,134.8794543,6079,6.13510693,8,3.810870994,9203.851376,58.46316076,2,2,5,1,0,5,1,0,3,2.324276462,0.112373007,0.150088308,0.350524751,0.804921228,54987,5386047.78,6.13510693,6079,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.306940823,120.1637784,30.3148297,120.1638157,30.3148649,3.45310728,7.693059177,1.044199901,40.21327182,6.135106932,20.28843557,246.7127227
6079,143.9718984,6080,24.50129998,8,3.72861708,10071.89455,56.61691595,5,2,6,1,0,6,1,0,5,2.267117876,0.118151162,0.147715249,0.342650793,0.80410078,54987,5678037.556,24.50129998,6080,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,2.896635836,120.1638157,30.3148649,120.1638361,30.3146919,3.408901668,8.103364164,1.176848545,25.53107185,24.50129998,70.97134355,625.5444502
6080,84.42602651,6081,10.84486496,12,3.840158368,14314.50614,69.20747451,2,1,3,1,0,2,0,1,6,2.217021886,0.125316065,0.206253645,0.360897583,0.725084425,48655,3412285.316,10.84486496,6081,1,19.72313159,-0.000398363,0.069239413,7.328730147,-1.39552915,-2.001533805,-0.014579649,19.79073571,-30.50114713,4.762554715,-7.81E-06,-7.31E-07,2.696984397,120.1713433,30.3148792,120.1713518,30.314795,2.907931255,8.303015603,1.078215824,18.38681956,10.84486496,29.24843158,199.4025752
6081,3.33616722,6082,80.5050819,0,5.851672674,7971.730004,64.23202238,3,1,2,0,0,3,1,0,1,2.155639062,0.113346246,0.446701245,0.249726815,0.709387189,45370.66667,1515488.222,80.5050819,6082,1,7.628889647,-0.000310297,0.110563568,7.323369845,-0.052471775,-2.68943274,0.001620047,8.141111918,-25.03189219,4.734072864,4.20E-06,-5.35E-08,2.272206229,120.1819278,30.3149792,120.1817215,30.3154461,3.593112974,8.727793771,1.581332244,3.1867167,80.5050819,182.9241486,256.5468889
6082,328.9795632,6083,35.2318415,8,3.709569446,12916.52609,45.6377924,4,1,1,1,0,3,0,0,0,1.79248125,0.137880044,0.249020389,0.37212439,0.783584707,50164.6,6169461.094,35.2318415,6083,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,2.858365144,120.1620962,30.3150169,120.16215,30.3147621,3.585387997,8.141634856,1.254349188,24.16160776,35.23184149,100.7054677,851.2579347
6083,3.322025375,6084,117.6904617,4,3.929986714,16555.99176,116.7351627,5,1,0,2,0,4,0,1,0,1.75,0.070608112,0.323976294,0.425942786,0.694430357,36643.83333,3465052.314,117.6904617,6084,1,19.72313159,-0.000398363,0.069239413,7.328730147,-1.39552915,-2.001533805,-0.014579649,19.79073571,-30.50114713,4.762554715,-7.81E-06,-7.31E-07,2.458969576,120.1725246,30.315185,120.1726077,30.3142714,4.54885089,8.541030424,1.849901249,9.869786369,117.6904617,289.3972647,1161.579715
6084,3.277205528,6085,182.5866295,8,3.226137176,15379.27226,49.41253983,4,1,5,1,0,4,0,0,1,1.950825795,0.159703454,0.190639894,0.244625591,0.791095214,67619.16667,4915515.123,182.5866295,6085,2,-2.716385626,-0.000439746,0.378301004,7.362757473,-4.050776421,-1.560236414,-0.038357942,239.4604066,51.9262759,4.930302838,-0.000136517,-1.19E-06,3.203302633,120.1636739,30.3152007,120.1653109,30.3151357,7.427208336,7.796697367,2.318609631,36.50472165,182.5866295,584.880231,6665.274087
6085,166.6867808,6086,23.3778,4,3.905635251,16581.27551,80.55415617,2,0,3,1,0,1,0,1,1,2.128085279,0.094384314,0.261204973,0.326708461,0.699272294,47707.25,3508268.611,23.3778,6086,1,19.72313159,-0.000398363,0.069239413,7.328730147,-1.39552915,-2.001533805,-0.014579649,19.79073571,-30.50114713,4.762554715,-7.81E-06,-7.31E-07,2.568061308,120.1716645,30.3153214,120.1716645,30.3155036,3.00138092,8.431938692,1.168734139,13.77348403,23.3778,60.03562365,321.993755
6086,55.94564004,6087,230.4812762,8,3.749005639,19538.05028,54.76299998,7,1,11,5,0,4,1,0,0,1.838368515,0.240385657,0.050943935,0.274068212,0.765786881,53441.33333,1284477.04,230.4812762,6087,1,1.987438342,-0.000238006,0.095191306,7.323217295,0.007350293,-3.100475782,0.010224684,4.823320896,4.393817416,4.727597745,1.68E-05,3.45E-08,2.424387964,120.1890957,30.3150168,120.1903724,30.3153284,6.459843855,8.575612036,2.664525625,8.6323309,230.4812762,558.7760319,1989.590642
6087,2.670654875,6088,66.37870351,8,3.321546013,14250.38675,48.1178472,5,1,3,1,0,2,0,0,0,1.842370993,0.120568683,0.180917737,0.338891111,0.802611852,57686.8,5191370.074,66.37870351,6088,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,2.988112149,120.1631206,30.315344,120.1636739,30.3152007,4.420330402,8.011887851,1.479305388,28.80442598,66.37870351,198.3470104,1912.000452
6088,9.749952981,6089,27.96899155,8,3.563580108,14036.04326,50.31135569,2,0,1,0,0,2,0,0,0,0.918295834,0.11519191,0.196145211,0.351778557,0.802544745,54132.25,5343612,27.96899155,6089,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.188745259,120.1629355,30.3154914,120.1631206,30.315344,3.832532911,7.811254741,1.201893723,35.98380602,27.96899155,89.1859892,1006.430767
6089,15.35624896,6090,26.04324421,8,3.585671584,14590.02581,44.94089042,2,0,1,0,0,2,0,0,0,0.918295834,0.119264479,0.205219093,0.346696794,0.800455374,56887.66667,5436367.278,26.04324421,6090,1,-10.73314236,-0.000447189,0.436316389,7.372832397,-4.654568806,-1.46605992,-0.056336276,322.1521897,72.98782693,4.978075471,-0.000133385,-1.24E-06,3.14759974,120.1629355,30.3154914,120.1627725,30.3153458,3.739301709,7.85240026,1.187985137,34.5114702,26.04324421,81.9737087,898.7906465
6090,88.5547775,6091,5.233261572,8,4.207736553,14293.33639,49.43107296,2,0,7,0,0,4,0,0,0,0.945660305,0.250582686,0.051948101,0.143121872,0.751669617,70608.25,1541342.506,5.233261572,6091,1,1.987438342,-0.000238006,0.095191306,7.323217295,0.007350293,-3.100475782,0.010224684,4.823320896,4.393817416,4.727597745,1.68E-05,3.45E-08,2.223427225,120.1893038,30.3155448,120.1893496,30.3155356,2.307220151,8.776572775,1.037686381,1.4412271,5.233261574,11.63577626,7.542318402
6091,0.521465695,6092,17.35373868,4,6.098352482,2694.678859,117.2661,3,0,0,0,0,0,0,0,0,0,0.21361543,0.298089922,0.270035411,0.731270406,43623.75,447699.13,17.35373868,6092,1,5.347926683,-0.000285614,0.111459327,7.323069759,-0.014758137,-2.809248872,0.008446881,8.351360986,-20.09324882,4.730832774,6.51E-06,-1.06E-08,2.122456325,120.183568,30.3157154,120.1836638,30.3156398,2.388242499,8.877543675,1.125225745,-2.171877769,17.35373868,36.83255242,-37.69019925
6092,1.381534434,6093,15.51774168,4,3.759721152,15076.21482,105.4250906,2,0,0,1,0,2,0,0,0,0.918295834,0.068366455,0.296550626,0.274946922,0.686074233,50193.5,4023827.75,15.51774168,6093,1,19.72313159,-0.000398363,0.069239413,7.328730147,-1.39552915,-2.001533805,-0.014579649,19.79073571,-30.50114713,4.762554715,-7.81E-06,-7.31E-07,2.398203584,120.1719735,30.3158296,120.1719942,30.31571,2.666719348,8.601796416,1.111965375,7.695358879,15.51774168,37.21470371,119.4145912
6093,91.15465706,6094,25.36779276,12,3.323216038,15901.16944,69.45923513,2,1,8,1,0,0,1,0,3,1.753434386,0.132714002,0.209456685,0.205217416,0.705696904,57938,3666736.844,25.36779276,6094,1,19.72313159,-0.000398363,0.069239413,7.328730147,-1.39552915,-2.001533805,-0.014579649,19.79073571,-30.50114713,4.762554715,-7.81E-06,-7.31E-07,2.584453809,120.1711952,30.3158442,120.1711975,30.3156465,3.057684702,8.415546191,1.183106733,14.36006715,25.36779276,65.56188862,364.2832075
6094,228.4033721,6095,19.20362454,16,3.401726498,10826.80614,93.3629652,2,2,18,10,0,8,0,0,5,2.033530535,0.140668145,0.277776443,0.147814187,0.757068563,52134,5526224.801,19.20362454,6095,1,16.20257039,-0.000356816,0.07991061,7.325038368,-0.784768502,-2.36632776,-0.001796136,-21.07675197,-27.42206721,4.74473693,1.60E-06,-2.83E-07,2.555028874,120.1775848,30.3157465,120.1775796,30.3158961,2.909121193,8.444971126,1.138586426,13.30713628,19.20362454,49.06581519,255.5452488
6095,92.62341846,6096,172.2692199,60,3.754927632,23513.44215,24.20493489,2,5,15,8,6,18,1,0,6,2.487876957,0.195201347,0.092115925,0.164826474,0.770580013,48961,5971586.752,172.2692199,6096,1,16.13435317,-0.000431172,0.218931908,7.850358729,-4.989087691,1.270533365,-0.077174379,159.8471188,0.583254345,6.001341931,-4.87E-05,-7.15E-07,3.414426927,120.161244,30.3029516,120.1602801,30.3040021,7.662290905,7.585573073,2.244092806,44.05951432,172.2692199,588.2006631,7590.098161
6096,9.588299398,6097,19.9190491,60,2.539400852,15497.24998,23.43500558,2,2,5,3,2,13,1,0,5,2.37097422,0.219266337,0.062598262,0.168924312,0.767821904,42430,5056958.404,19.9190491,6097,1,16.13435317,-0.000431172,0.218931908,7.850358729,-4.989087691,1.270533365,-0.077174379,159.8471188,0.583254345,6.001341931,-4.87E-05,-7.15E-07,3.751460673,120.1601363,30.3039097,120.1602801,30.3040021,4.290746401,7.248539327,1.143753533,56.11980363,19.9190491,74.72552934,1117.853124
6097,54.36285807,6098,83.71401893,60,2.462408803,20907.89958,12.05468871,2,1,14,4,2,13,1,0,7,2.271837192,0.200105949,0.061496002,0.150475321,0.764691109,40445,5851568.164,83.71401893,6098,1,16.13435317,-0.000431172,0.218931908,7.850358729,-4.989087691,1.270533365,-0.077174379,159.8471188,0.583254345,6.001341931,-4.87E-05,-7.15E-07,3.393711078,120.1602801,30.3040021,120.16083,30.3044472,5.445238558,7.606288922,1.604508584,43.31822612,83.71401893,284.1011934,3626.342801
6098,141.0909448,6099,117.293942,4,2.600563685,25087.5858,4.227482482,4,2,19,4,2,17,1,0,8,2.214760246,0.186716964,0.057268368,0.123058431,0.765138534,39059.66667,7155384.736,117.293942,6099,2,11.69555001,-0.000436055,0.23339458,7.787204449,-4.72055261,1.127530982,-0.075883205,171.7394753,2.438781064,5.896453635,-3.11E-05,-8.21E-07,2.691141544,120.16083,30.3044472,120.1617573,30.3048637,4.97063911,8.308858456,1.847037411,18.17774109,117.293942,315.6546002,2132.138909
6099,230.1106787,6100,169.1729138,0,2.985521152,33941.42963,8.20865102,3,4,29,5,1,14,2,0,29,2.146180433,0.214931918,0.065347621,0.10891791,0.767556608,27920.83333,8739869.126,169.1729138,6100,2,13.09941733,-0.000428282,0.190068905,7.722932094,-4.834024094,0.903397885,-0.033869982,78.06263054,3.036004747,5.759734084,1.17E-06,-7.33E-07,2.415865782,120.1617573,30.3048637,120.1632606,30.3050569,5.367401329,8.584134218,2.221729936,8.327376339,169.1729138,408.6990537,1408.76652
6100,7.73981712,6101,45.21541325,12,3.823326518,12307.80287,104.7258294,2,11,10,4,0,4,0,0,33,1.861647364,0.21885186,0.208828536,0.165260724,0.752191092,26025.8,9811871.149,45.21541325,6101,1,6.876306353,-0.000415618,0.154434142,7.689720332,-2.258866053,0.779134061,-0.009733288,-0.871401059,9.340381044,5.66523382,2.37E-05,-5.66E-07,2.976747387,120.1655669,30.3062936,120.1656115,30.3059433,3.948521128,8.023252613,1.32645489,28.39775358,45.21541325,134.5948632,1284.016163
6101,83.49739104,6102,10.43771474,8,2.719983855,17013.44401,93.86869205,2,1,8,1,0,0,0,0,7,1.519728462,0.100481048,0.236507775,0.203247358,0.723956958,56310.66667,5387669.093,10.43771474,6102,1,17.14342556,-0.000391301,0.06113745,7.300811498,-1.432859305,-2.809172742,0.008104664,37.86861882,-26.45650363,4.737430561,8.54E-06,-8.38E-07,2.517624973,120.1712007,30.3167469,120.1711857,30.3166666,2.707139717,8.482375027,1.075275208,11.96868912,10.43771474,26.27825129,124.9257628
6102,40.31644872,6103,37.384147,4,3.988535647,9293.998493,52.08894608,3,2,10,9,1,5,0,0,25,2.018619503,0.149285718,0.142321986,0.320022877,0.801380727,53646.75,12927480.19,37.384147,6103,1,-6.859349434,-0.000445733,0.387449535,7.339669081,-5.281942497,-2.248976732,-0.084528451,297.0486221,129.6881117,4.930277674,-9.69E-05,-1.30E-06,3.249863417,120.1635336,30.3173955,120.1632071,30.317419,4.126982299,7.750136584,1.269894076,38.17083529,37.384147,121.4933717,1426.984118
6103,207.255505,6104,49.08397012,32,2.96763213,12527.66952,47.02047538,2,1,31,12,13,16,0,0,22,2.287615108,0.203188467,0.165068369,0.452787041,0.779277644,61127.4,10848276.2,49.08397012,6104,1,5.069328186,-0.000456298,0.430396863,7.359681392,-5.290368868,-2.071501413,-0.160457567,352.1321162,98.30769045,5.018634886,-0.00011956,-1.37E-06,3.70130713,120.1610985,30.3170655,120.1611049,30.317448,5.013032954,7.29869287,1.354395293,54.32512803,49.08397013,181.6748486,2666.492962
6104,178.1213118,6105,29.6409644,20,2.151055697,14008.21393,80.15204449,2,2,12,1,1,1,1,0,9,2.030855094,0.16434065,0.200149817,0.18414927,0.757724966,55833.5,7368406.038,29.6409644,6105,1,17.14342556,-0.000391301,0.06113745,7.300811498,-1.432859305,-2.809172742,0.008104664,37.86861882,-26.45650363,4.737430561,8.54E-06,-8.38E-07,2.742877891,120.1706725,30.3174653,120.1707225,30.3172384,3.329769935,8.257122109,1.213969439,20.02905516,29.6409644,81.30154592,593.680511
