OBJECTID,Water,BH,dis_ori,Frequency,slope,Buildng,NDVI,Winding,Sport,Life,Education,Finance,Traffic,Public,Scenery,Food,POI,SVI,GVI,VW,VEI,light,POIden,OrigLen,BH_1,FREQUENC_1,SUM_C_INTR,SUM_C_BUIL,SUM_C_NDVI,SUM_C_POI,SUM_C_WIND,SUM_C_SLOP,SUM_C_WATE,SUM_C_SVI,SUM_C_GVI,SUM_C_VW,SUM_C_LIGH,SUM_C_POID,score_ori,dis_ori,Score,distance,Total,dij_W1,startX,startY,endX,endY,Shape_Length,toatl_ori1
90,201.7547143,873,86.95160377,28,8.788787988,33617.73155,15.39073253,2,15,72,17,20,33,3,1,26,2.45494411,0.065498888,0.285718001,0.215857988,0.764093618,34542.5,26167993.06,86.95160377,873,1,23.83551289,-0.000433671,0.227058945,8.629939563,2.667613154,0.120151689,-0.060606376,124.6581264,-62.57660739,6.819942299,-3.65E-05,-1.73E-07,14.07635018,86.95160377,2.576525128,1.627891832,4.19430421,8.423474872,120.1686817,30.2617726,120.1694628,30.2617728,86.95160377,1223.961223
40,335.9840399,441,24.78810249,16,7.627709847,24548.06364,13.77449845,2,4,64,12,7,25,1,2,43,2.201902117,0.075618484,0.209348584,0.20724005,0.775907257,32056.33333,28854121.96,24.78810249,441,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,14.06855642,24.78810249,2.576307325,1.178919957,3.037260121,8.423692675,120.1705514,30.2614605,120.1705515,30.2612672,24.78810249,348.7328184
2,415.007758,25,149.477459,24,5.065015731,34627.12834,31.27625512,2,3,40,8,10,15,4,1,20,2.421645017,0.056997339,0.283777048,0.146858071,0.76057633,30695.85714,14903078.29,149.477459,25,1,20.59280331,-0.00041978,0.200339004,8.563872522,2.924036134,0.155702162,-0.047843684,80.75995839,-28.27048901,6.769902448,-2.21E-05,-1.79E-07,14.0674676,149.477459,2.576276897,2.079480785,5.357318304,8.423723103,120.1712032,30.2692932,120.1713364,30.2681334,149.477459,2102.769311
170,463.3067015,3077,118.7510309,8,7.840515046,25113.09812,26.15971052,4,9,52,20,50,55,1,0,69,2.402161979,0.085546624,0.184662241,0.274568804,0.778164552,39650.6,27669010.52,118.7510309,3077,1,11.64503208,-0.000416614,0.469464249,8.624332614,1.587910893,0.134768985,-0.084625811,89.1187427,30.63248519,6.796272731,2.52E-05,-1.67E-07,13.9186735,118.7510309,2.572118736,1.857561142,4.777867815,8.427881264,120.1794851,30.2613638,120.1784547,30.2616014,118.7510309,1652.856827
83,371.2951097,866,65.73532569,8,5.35864243,25610.39739,37.60569527,2,3,52,16,7,14,3,2,72,2.139804325,0.046286286,0.28202389,0.234950692,0.747377319,36908,25273141.58,65.73532569,866,1,25.95521173,-0.000426598,0.289670218,8.608699171,1.94783161,0.132019901,-0.067346394,89.32863782,-35.83687875,6.801099527,-3.68E-05,-1.73E-07,13.8289222,65.73532569,2.569610569,1.474658633,3.789298409,8.430389431,120.1705953,30.2625998,120.1711858,30.2626028,65.73532569,909.0487048
37,349.9301874,437,36.85510167,16,8.083769478,23987.10739,14.47248768,2,4,65,10,7,25,1,2,53,2.150166196,0.081409509,0.200998749,0.196578344,0.776906545,34970.8,28803036.8,36.85510167,437,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,13.82844679,36.85510167,2.569597283,1.26607308,3.253297946,8.430402717,120.1705515,30.2612672,120.1705516,30.2609798,36.85510167,509.6488124
259,372.9412305,3722,4.08018786,8,6.318325328,21295.63365,30.3515893,2,3,50,12,4,15,1,2,56,2.098455382,0.054209089,0.270604394,0.23721774,0.757803499,31038.33333,26460672.17,4.08018786,3722,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,13.76841771,4.080187861,2.567919726,1.029358381,2.643309691,8.432080274,120.1705855,30.2623447,120.1705843,30.2623129,4.08018786,56.17773081
26,445.1392133,208,274.7879784,32,5.878179236,39304.96409,54.31001718,2,11,99,29,15,25,7,0,125,2.170430623,0.079621421,0.196616695,0.178941806,0.750107688,44865,21764223.14,274.7879784,208,2,24.96231062,-0.000423684,0.235807804,8.588847803,2.402571251,0.141907561,-0.062510569,87.577051,-35.40298171,6.787600829,-3.10E-05,-1.76E-07,13.58336296,274.7879784,2.562748233,2.984527921,7.648593658,8.437251767,120.1706081,30.2668338,120.1706192,30.2646911,274.7879784,3732.544848
158,313.039082,3063,60.66900916,16,9.826609504,26852.03037,11.37609588,2,15,81,20,11,27,4,1,138,2.106636102,0.080131494,0.202821684,0.160620597,0.772087292,38331,29251867.24,60.66900916,3063,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,13.3821038,60.66900916,2.557123897,1.438067489,3.677316742,8.442876103,120.1717229,30.2609798,120.1717067,30.2605069,60.66900916,811.878978
82,280.4482744,865,85.8362135,20,6.953250338,32572.71418,13.76510593,2,3,63,16,8,27,1,2,43,2.238084782,0.070299232,0.228622699,0.206901775,0.774028054,31769.5,28082923.05,85.8362135,865,2,25.60019049,-0.000430144,0.312358123,8.628907824,1.755341714,0.122477112,-0.068741172,98.28281424,-40.84879916,6.815175804,-3.74E-05,-1.72E-07,13.25839228,85.8362135,2.553666686,1.619835998,4.136521225,8.446333314,120.1705541,30.2615301,120.1697831,30.2615398,85.8362135,1138.05019
86,367.972225,869,67.82476611,16,6.182012309,27254.77883,33.22703552,2,4,59,12,5,17,3,2,59,2.156862058,0.056087144,0.272255565,0.227843917,0.761183078,31198.5,25982300.7,67.82476611,869,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,13.12686755,67.82476611,2.54999113,1.489749482,3.798847964,8.45000887,120.1705843,30.2623129,120.1699751,30.2623043,67.82476611,890.3267213
268,548.382426,3753,83.20880325,8,4.913805893,24113.94624,25.96674401,2,2,14,5,0,12,1,0,10,2.205989793,0.084217378,0.227674014,0.293729281,0.77751804,30064,12819855.86,83.20880325,3753,1,21.87476359,-0.000403984,0.244142455,8.555767881,-1.313731519,0.166685234,-0.073784229,95.34069998,24.21100374,6.7468375,0.000151322,-1.70E-07,12.96473107,83.20880325,2.545460106,1.600859697,4.074924493,8.454539894,120.1801741,30.2685791,120.18007,30.2679366,83.20880325,1078.779757
89,251.0477745,872,31.48343093,20,7.499174862,25234.96952,14.10531393,2,3,58,7,6,19,2,1,18,2.118431089,0.065621836,0.263716063,0.210091212,0.769476259,31648.75,25823335.59,31.48343093,872,1,23.83551289,-0.000433671,0.227058945,8.629939563,2.667613154,0.120151689,-0.060606376,124.6581264,-62.57660739,6.819942299,-3.65E-05,-1.73E-07,12.89128951,31.48343093,2.543407727,1.227276535,3.121464621,8.456592273,120.1694628,30.2617728,120.1694653,30.2620183,31.48343093,405.8620229
256,626.243244,3647,60.63186173,12,4.896746922,22763.23116,55.31149391,2,4,16,5,2,14,1,0,12,2.385773439,0.070522251,0.245000186,0.283099178,0.769565878,34831.8,10858837.32,60.63186173,3647,1,23.28471137,-0.000398385,0.151046852,8.528865261,-1.15074058,0.182009354,-0.073978433,98.04637101,22.22562669,6.725625862,0.00015175,-1.72E-07,12.86331484,60.63186173,2.542625954,1.437799194,3.655785548,8.457374046,120.1799813,30.2696675,120.1805189,30.2697434,60.63186173,779.9267268
41,321.4097179,442,8.930357237,16,7.167722393,24930.40994,11.12473658,2,3,60,11,8,25,0,2,38,2.174232064,0.069220027,0.220389793,0.217478697,0.77442441,31663.25,28821283.72,8.930357237,442,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,12.86092364,8.930357236,2.54255913,1.064388416,2.706270485,8.45744087,120.1705541,30.2615301,120.1705514,30.2614605,8.930357237,114.8526425
70,356.3441213,761,23.3189539,16,8.628825631,24235.10502,11.13378757,3,13,81,16,11,21,4,1,113,2.120036263,0.079827882,0.201336349,0.162418595,0.771854627,38331,29887235.16,23.3189539,761,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,12.81800398,23.3189539,2.541359708,1.168309126,2.969093741,8.458640292,120.1715966,30.2608178,120.1716459,30.2609798,23.3189539,298.9024439
92,435.8484806,909,130.7114926,12,5.366165212,26549.41284,22.08982797,2,8,60,21,45,51,1,0,68,2.394091551,0.090298656,0.212217395,0.224471534,0.772968841,41568.16667,26245370.88,130.7114926,909,2,18.18570777,-0.000419182,0.470716843,8.625268829,0.902458448,0.132626419,-0.083980414,72.0654631,24.3165927,6.799899473,-2.27E-06,-1.68E-07,12.71741727,130.7114926,2.538548738,1.943944804,4.934798628,8.461451262,120.1784715,30.2617673,120.1773002,30.2618389,130.7114926,1662.312593
212,384.1370119,3364,42.91446001,8,4.495502722,22676.27446,37.57572477,2,4,52,15,5,17,2,0,79,2.016958369,0.037381295,0.275044435,0.232086398,0.731811363,38086.66667,23780269.7,42.91446001,3364,1,25.95521173,-0.000426598,0.289670218,8.608699171,1.94783161,0.132019901,-0.067346394,89.32863782,-35.83687875,6.801099527,-3.68E-05,-1.73E-07,12.68623138,42.91446001,2.537677225,1.309836404,3.323942011,8.462322775,120.1716209,30.2629599,120.1712355,30.262952,42.91446001,544.4227692
73,409.576393,764,123.6604228,8,4.943793642,30273.28207,32.32513372,5,6,79,25,8,20,2,2,78,2.170883378,0.041068887,0.271130339,0.235796797,0.743633846,36035,25491399.26,123.6604228,764,2,25.97719358,-0.000428119,0.312714051,8.619719336,1.729046004,0.127042933,-0.069119883,91.01237162,-35.91963592,6.808275954,-3.72E-05,-1.72E-07,12.67319254,123.6604228,2.537312845,1.893018908,4.80318119,8.462687155,120.1716774,30.2623721,120.1712355,30.262952,123.6604228,1567.172348
265,475.7409679,3745,71.5450076,8,3.946095909,24280.52843,39.73411374,4,5,55,13,4,13,2,2,41,2.206774934,0.040637105,0.267147803,0.239157008,0.727390857,49878.75,20617812.78,71.5450076,3745,1,25.95521173,-0.000426598,0.289670218,8.608699171,1.94783161,0.132019901,-0.067346394,89.32863782,-35.83687875,6.801099527,-3.68E-05,-1.73E-07,12.65170541,71.5450076,2.536712371,1.516618686,3.847225382,8.463287629,120.1715904,30.2639637,120.1722327,30.263962,71.5450076,905.1663597
63,615.6969399,608,141.224304,8,4.863787794,28254.5205,44.66162461,2,4,14,6,2,16,2,0,9,2.45731538,0.071977108,0.246503456,0.289344236,0.773471205,33148,11794811.53,141.224304,608,2,22.04291121,-0.000403316,0.233040055,8.552559527,-1.294293537,0.168512759,-0.07380739,95.66337303,23.97423155,6.744307842,0.000151373,-1.71E-07,12.61255248,141.224304,2.535618213,2.019872906,5.121626528,8.464381787,120.1801741,30.2685791,120.1799813,30.2696675,141.224304,1781.198946
157,342.9675132,3062,8.571599998,16,8.06310224,23145.86949,11.48762093,2,12,76,16,9,19,4,1,104,2.120575147,0.078336274,0.203759586,0.165158348,0.771839393,38331,30115772.54,8.571599998,3062,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,12.48518596,8.571599998,2.532058861,1.061797315,2.6885333,8.467941139,120.1717229,30.2609798,120.1716459,30.2609798,8.571599998,107.0180199
207,455.8057506,3345,57.59014715,12,4.048853449,24179.43049,42.99562682,3,4,32,14,4,13,3,1,49,2.262854303,0.020449792,0.309488171,0.266836869,0.750784048,36420.2,22444727.85,57.59014715,3345,2,26.66940017,-0.000425445,0.315790467,8.608268446,1.514642469,0.13264522,-0.069864964,82.50750277,-28.13104953,6.799483073,-3.33E-05,-1.73E-07,12.37612182,57.59014715,2.529010983,1.415830607,3.580651155,8.470989017,120.1727503,30.2626863,120.1722331,30.2626968,57.59014715,712.7426768
71,379.2162753,762,31.01029392,16,8.198250196,24748.42533,12.41555308,3,9,79,13,11,20,4,2,88,2.167276252,0.081629814,0.19712781,0.170828441,0.77321834,35890.8,29843847.14,31.01029392,762,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,12.23754256,31.01029392,2.525138282,1.223859333,3.090414054,8.474861718,120.1714492,30.2609798,120.1711951,30.2609331,31.01029392,379.4897916
192,270.0563388,3189,61.79393859,28,6.748038748,29241.7403,17.43601791,2,1,59,9,7,18,2,2,21,2.133859232,0.069191739,0.246997554,0.212110837,0.77202473,31648.75,26527188.98,61.79393859,3189,1,23.83551289,-0.000433671,0.227058945,8.629939562,2.667613154,0.120151689,-0.060606376,124.6581264,-62.57660739,6.819942299,-3.65E-05,-1.73E-07,12.18414442,61.79393859,2.523646032,1.446192219,3.649677255,8.476353968,120.1698145,30.2620209,120.1697831,30.2615398,61.79393859,752.9062721
164,361.7192241,3071,1.658649389,16,6.709414121,22796.54831,13.12149079,2,9,56,11,7,19,2,2,67,2.217373711,0.07219341,0.212670304,0.173045942,0.770776313,36554.33333,30049208.29,1.658649389,3071,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,11.76605076,1.658649387,2.511962094,1.011868975,2.54177651,8.488037906,120.1717098,30.261176,120.1717247,30.2611759,1.658649389,19.51575288
234,421.495759,3581,187.5241184,28,5.301694123,33587.90827,9.33450303,2,8,73,15,3,19,0,0,46,2.028223273,0.076281484,0.223738384,0.313396118,0.765324442,42685.125,18545315.77,187.5241184,3581,2,19.88218883,-0.00040563,0.296885606,8.564223321,-1.152676105,0.162381383,-0.076090081,91.95578128,27.62265504,6.753197234,0.000149602,-1.70E-07,11.42971345,187.5241184,2.502562898,2.354270326,5.891709569,8.497437102,120.1783799,30.266699,120.1784688,30.2681592,187.5241184,2143.346938
87,340.7362321,870,70.27446113,16,6.363746068,28627.64028,22.03765743,2,5,76,16,7,19,3,2,55,2.184858798,0.058492845,0.260802807,0.22013676,0.7669392,31769.5,26900393.75,70.27446113,870,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,11.41759363,70.27446114,2.5022242,1.507442246,3.771958468,8.4977758,120.1705743,30.2620548,120.1699433,30.2620713,70.27446113,802.3652399
163,350.1325202,3070,25.1478977,16,7.653404475,24901.77834,13.23596191,2,12,76,16,9,19,4,2,106,2.134583416,0.074590601,0.209733627,0.171341043,0.771572844,38331,29924206.4,25.1478977,3070,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,11.38960504,25.1478977,2.501442038,1.181518555,2.955500182,8.498557962,120.1717247,30.2611759,120.1717229,30.2609798,25.1478977,286.4246224
132,227.3891621,1734,88.18899442,20,9.126601328,32073.88096,13.61870504,2,11,69,13,21,32,3,1,29,2.425030001,0.06036695,0.298151634,0.221833454,0.762582838,34542.5,25378440.74,88.18899442,1734,1,23.83551289,-0.000433671,0.227058945,8.629939563,2.667613154,0.120151689,-0.060606376,124.6581264,-62.57660739,6.819942299,-3.65E-05,-1.73E-07,11.33173082,88.18899442,2.4998247,1.636828806,4.091785079,8.5001753,120.1686734,30.2619989,120.1694653,30.2620183,88.18899442,999.3339461
156,356.1369741,3061,21.8966,16,8.069682492,24316.22338,11.274975,2,12,87,16,9,20,3,2,102,2.115504536,0.079686676,0.201061861,0.169454525,0.772542929,35662.25,30121410.52,21.8966,3061,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,11.29041472,21.8966,2.498670091,1.158036267,2.893550585,8.501329909,120.1716459,30.2609798,120.1714492,30.2609798,21.8966,247.221695
258,385.4252952,3721,33.11681503,8,6.319257951,24484.78256,26.77174911,2,5,75,19,7,17,1,2,58,2.141046111,0.056457591,0.258566343,0.233387479,0.760375818,31663.25,26967751.8,33.11681503,3721,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,11.20380374,33.11681503,2.496249683,1.239073546,3.093036946,8.503750317,120.1705843,30.2623129,120.1705743,30.2620548,33.11681503,371.0342961
213,418.322395,3365,36.17642324,8,4.417479304,22326.53327,40.22905997,2,4,49,16,4,15,3,0,68,2.07749615,0.034114024,0.282796622,0.233272617,0.73671299,37913.5,24459279,36.17642324,3365,1,25.95521173,-0.000426598,0.289670218,8.608699171,1.94783161,0.132019901,-0.067346394,89.32863782,-35.83687875,6.801099527,-3.68E-05,-1.73E-07,11.13965144,36.17642324,2.494456899,1.261171369,3.145937622,8.505543101,120.1716209,30.2629599,120.1716544,30.2626793,36.17642324,402.9927452
193,346.6492474,3190,67.32376521,20,6.583797975,29569.41153,20.96787614,2,4,77,16,11,30,1,2,75,2.157829951,0.06333383,0.23766978,0.218405211,0.767660416,31663.25,27959763.39,67.32376521,3190,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,11.12563655,67.32376521,2.494065243,1.486131035,3.706507761,8.505934757,120.1705743,30.2620548,120.1705541,30.2615301,67.3237652,749.0197429
51,353.6137905,593,133.7966037,20,5.347549278,37617.04943,25.33122607,3,10,89,36,12,36,4,2,77,2.350935556,0.044388969,0.263742235,0.235840786,0.77043632,32387.66667,27026434.2,133.7966037,593,2,26.25134783,-0.000428393,0.353845219,8.628371831,1.28660824,0.123534977,-0.072455195,86.65811973,-29.96730569,6.812778159,-3.64E-05,-1.71E-07,10.02992822,133.7966037,2.463444859,1.966226819,4.843691351,8.536555141,120.1728869,30.2616097,120.1717105,30.2618011,133.7966037,1341.970331
175,389.0188319,3097,130.9429084,12,7.111484792,25044.10163,8.55451406,2,6,66,25,60,57,2,1,79,2.40734851,0.098485625,0.172348127,0.258889919,0.780012755,44033.14286,26347015.79,130.9429084,3097,1,11.64503208,-0.000416614,0.469464249,8.624332614,1.587910893,0.134768985,-0.084625811,89.1187427,30.63248519,6.796272731,2.52E-05,-1.67E-07,9.739718619,130.9429084,2.455334736,1.945616189,4.777139014,8.544665264,120.1784547,30.2616014,120.1783519,30.2605842,130.9429084,1275.347083
191,281.4586774,3188,38.87423057,16,7.147870246,26536.67291,12.96057756,2,3,61,9,5,18,2,2,21,2.142283514,0.06298991,0.270636593,0.220438096,0.768357162,31648.75,25935411.71,38.87423057,3188,1,23.83551289,-0.000433671,0.227058945,8.629939563,2.667613154,0.120151689,-0.060606376,124.6581264,-62.57660739,6.819942299,-3.65E-05,-1.73E-07,9.677440809,38.87423057,2.453594337,1.280656108,3.142210573,8.546405663,120.1694653,30.2620183,120.1698145,30.2620209,38.87423057,376.2030653
4,515.9665934,36,338.6337578,32,4.795562988,38816.89651,45.52198431,3,4,90,6,4,21,10,1,37,2.035875193,0.059745495,0.295281217,0.399249163,0.769062395,43466.88889,14702576.5,338.6337578,36,2,23.19498643,-0.00039636,0.150548332,8.519553373,-1.172429872,0.188366251,-0.077328286,95.48314182,25.61868448,6.71791774,0.000149124,-1.72E-07,9.398837914,338.6337578,2.445808572,3.445649941,8.42740016,8.554191428,120.1783819,30.2700793,120.1784028,30.2727109,338.6337578,3182.763802
205,451.0223466,3343,39.47791032,8,4.631959339,23135.23505,38.74459564,2,5,55,21,7,17,2,2,58,2.265594466,0.035164645,0.289577382,0.236742002,0.747119964,34836,25723109.98,39.47791032,3343,2,25.97436653,-0.000427923,0.309750416,8.618302048,1.757183718,0.127683014,-0.068891797,90.79582894,-35.90899264,6.807353003,-3.72E-05,-1.72E-07,9.311973358,39.47791032,2.443381077,1.285016146,3.139784135,8.556618923,120.1716544,30.2626793,120.1716774,30.2623721,39.47791032,367.6172491
182,417.5981049,3127,95.47286664,12,4.805499752,29252.14918,34.0067524,3,7,60,17,7,17,2,2,55,2.265950248,0.029883755,0.291577439,0.25649692,0.762316788,32750.8,25010936.45,95.47286664,3127,2,26.15522839,-0.000428754,0.345444082,8.628486268,1.385845709,0.123333382,-0.07174495,88.80445883,-32.22493681,6.813277375,-3.69E-05,-1.71E-07,9.2187151,95.47286664,2.440774906,1.689436103,4.123533245,8.559225094,120.1718826,30.2622148,120.1727397,30.2621943,95.47286664,880.1371573
171,375.7078836,3083,34.02224927,16,6.497966308,25957.57066,14.60400366,2,9,59,16,7,19,2,2,76,2.207698434,0.067294363,0.222087176,0.184262231,0.770426989,35036.75,29672164.53,34.02224927,3083,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,9.210261131,34.02224927,2.440538654,1.245612986,3.03996664,8.559461347,120.1717271,30.2614412,120.1717247,30.2611759,34.02224927,313.3538
20,591.7001082,126,145.855359,4,4.640634532,26217.81118,44.03789522,2,9,76,5,5,27,1,0,40,2.024493901,0.089757325,0.199407948,0.203483384,0.758563671,39917.16667,22245514.38,145.855359,126,2,18.58896133,-0.000415211,0.446290106,8.604220118,0.078174901,0.142120869,-0.082679201,68.80661991,33.5985516,6.784999389,4.70E-05,-1.69E-07,9.052010667,145.855359,2.436116227,2.053320401,5.002127148,8.563883773,120.1773802,30.2631802,120.1786569,30.2629245,145.855359,1320.284266
194,303.5635657,3191,15.72731162,16,6.461338214,23813.65281,11.62047838,2,1,53,4,3,15,2,2,23,1.997374745,0.063767392,0.261429075,0.221303857,0.768638682,31648.75,26252871.9,15.72731162,3191,2,24.15781969,-0.000433027,0.242638281,8.629751122,2.50099275,0.120576412,-0.062092144,119.8408484,-58.60816551,6.81907173,-3.67E-05,-1.73E-07,8.972859931,15.72731162,2.433904301,1.11347898,2.710101278,8.566095699,120.1699433,30.2620713,120.1698145,30.2620209,15.72731162,141.1189643
16,462.2216794,103,65.27358616,8,4.326125598,24958.43214,38.33388005,3,4,37,17,4,14,3,0,55,2.183482597,0.029435212,0.292191223,0.249719387,0.746659805,37913.5,23988306.32,65.27358616,103,1,25.95521173,-0.000426598,0.289670218,8.608699171,1.94783161,0.132019901,-0.067346394,89.32863782,-35.83687875,6.801099527,-3.68E-05,-1.73E-07,8.798512772,65.27358616,2.42903204,1.471323749,3.573892528,8.57096796,120.1722331,30.2626968,120.1716544,30.2626793,65.27358616,574.3104815
46,391.1315229,531,99.9204,20,8.223573287,29936.08327,15.28100807,2,9,83,12,11,25,4,2,91,2.162850369,0.08336739,0.199860955,0.180616992,0.775433001,35890.8,29321658.65,99.9204,531,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,8.751241817,99.9204,2.427711018,1.721558125,4.179445629,8.572288982,120.1714492,30.2609798,120.1705516,30.2609798,99.9204,874.4275829
99,547.753675,917,144.6674634,16,4.739685186,30016.01982,21.34307497,3,6,49,6,3,19,2,0,16,2.127460566,0.061903519,0.264875422,0.488288045,0.779257393,35639.16667,14360528.33,144.6674634,917,1,21.87476359,-0.000403984,0.244142455,8.555767881,-1.313731519,0.166685234,-0.073784229,95.34069998,24.21100374,6.7468375,0.000151322,-1.70E-07,8.150390471,144.6674634,2.41091978,2.044740902,4.929706287,8.58908022,120.1786766,30.2694522,120.1794234,30.2689937,144.6674634,1179.096315
21,357.7347266,138,75.10958862,20,6.706318542,30777.95515,12.29988885,2,4,68,18,11,27,1,2,57,2.24652202,0.066393631,0.226458207,0.208932959,0.771519779,32179.6,29113533.51,75.10958862,138,1,25.99506129,-0.000429355,0.331444983,8.628676959,1.551208474,0.122997457,-0.070561445,92.38097656,-35.98690421,6.814109235,-3.76E-05,-1.71E-07,8.136421019,75.10958862,2.410529394,1.542363642,3.717912895,8.589470606,120.171226,30.2614494,120.1705514,30.2614605,75.10958862,611.1232356
247,495.2837328,3631,108.9620378,16,4.469422388,30205.64265,6.857585878,2,6,55,4,1,16,3,0,24,1.994986648,0.047085102,0.274934253,0.554821515,0.774253136,39475.83333,16562884.34,108.9620378,3631,1,21.87476359,-0.000403984,0.244142455,8.555767881,-1.313731519,0.166685234,-0.073784229,95.34069998,24.21100374,6.7468375,0.000151322,-1.70E-07,8.028955124,108.9620378,2.407526179,1.786860771,4.301914084,8.592473821,120.1784934,30.2685638,120.178431,30.2694117,108.9620378,874.8513117
176,359.8252542,3098,87.93602564,16,5.345813891,33291.8457,21.67795864,2,7,58,20,8,24,3,2,55,2.356748398,0.041450862,0.266412511,0.23583032,0.770176553,32387.66667,27142253.75,87.93602564,3098,2,26.04930487,-0.000429151,0.336186039,8.628612378,1.495205288,0.123111224,-0.070962261,91.1697221,-34.71284376,6.81382751,-3.73E-05,-1.71E-07,7.77942193,87.93602563,2.400552789,1.635001755,3.924908023,8.599447211,120.1726564,30.2617105,120.1718744,30.2618075,87.93602564,684.0914462
273,624.2603059,3763,62.38713439,16,5.186720847,22652.90882,23.56977343,2,6,30,5,3,17,0,0,15,2.206200565,0.077358338,0.254010516,0.310931881,0.783352888,31513.16667,13582508.33,62.38713439,3763,1,21.87476359,-0.000403984,0.244142455,8.555767881,-1.313731519,0.166685234,-0.073784229,95.34069998,24.21100374,6.7468375,0.000151322,-1.70E-07,7.6075713,62.38713439,2.395750295,1.450476538,3.474979594,8.604249705,120.1794234,30.2689937,120.1795172,30.2685141,62.38713439,474.6145731
177,454.8482107,3101,21.35654462,8,5.781344405,19524.81946,13.53611721,2,6,50,20,44,40,0,0,65,2.352949328,0.090518472,0.182819421,0.253253289,0.77903437,39627.75,27578862.34,21.35654462,3101,1,11.64503208,-0.000416614,0.469464249,8.624332614,1.587910893,0.134768985,-0.084625811,89.1187427,30.63248519,6.796272731,2.52E-05,-1.67E-07,7.414755875,21.35654462,2.390361925,1.154135752,2.758802158,8.609638075,120.1784715,30.2617673,120.1784547,30.2616014,21.35654462,158.3535647
272,586.4701497,3761,73.60087961,16,5.042510497,22854.53739,22.9374402,3,2,22,4,0,15,1,0,13,2.064178244,0.078509408,0.242114911,0.309585514,0.776372722,30824.4,13207361.92,73.60087961,3761,1,21.87476359,-0.000403984,0.244142455,8.555767881,-1.313731519,0.166685234,-0.073784229,95.34069998,24.21100374,6.7468375,0.000151322,-1.70E-07,7.379521431,73.60087961,2.389377272,1.531467089,3.659252655,8.610622728,120.1801741,30.2685791,120.1795172,30.2685141,73.60087961,543.1392684
222,458.3442989,3447,128.7714669,8,4.240074351,28956.21525,41.04404776,2,5,68,20,5,18,2,1,85,2.057414579,0.038140251,0.265834115,0.225266181,0.729883817,44173.16667,22765796.72,128.7714669,3447,1,25.95521173,-0.000426598,0.289670218,8.608699171,1.94783161,0.132019901,-0.067346394,89.32863782,-35.83687875,6.801099527,-3.68E-05,-1.73E-07,6.632422376,128.7714669,2.368499034,1.929933093,4.571044667,8.631500966,120.1715904,30.2639637,120.1716209,30.2629599,128.7714669,854.0667585
